state,product,market_price,unit,currency
Maharashtra,Onion,1650.0,quintal,INR
Maharashtra,Ridgeguard(Tori),1700.0,quintal,INR
Maharashtra,Tomato,300.0,quintal,INR
Maharashtra,Chilly Capsicum,1600.0,quintal,INR
Maharashtra,Pomegranate,3600.0,quintal,INR
Maharashtra,Apple,500.0,quintal,INR
Maharashtra,Beans,900.0,quintal,INR
Maharashtra,Brinjal,800.0,quintal,INR
Maharashtra,Chili Red,10000.0,quintal,INR
Maharashtra,Chilly Capsicum,1000.0,quintal,INR
Maharashtra,Grapes,90.0,quintal,INR
Maharashtra,Green Chilli,2000.0,quintal,INR
Maharashtra,Guar,4500.0,quintal,INR
Maharashtra,Guava,1600.0,quintal,INR
Maharashtra,Gur(Jaggery),2631.0,quintal,INR
Maharashtra,Lime,700.0,quintal,INR
Maharashtra,Methi(Leaves),200.0,quintal,INR
Maharashtra,Onion Green,450.0,quintal,INR
Maharashtra,Pomegranate,7300.0,quintal,INR
Maharashtra,Rice,3555.0,quintal,INR
Maharashtra,Ridgeguard(Tori),3000.0,quintal,INR
Maharashtra,Spinach,200.0,quintal,INR
Maharashtra,Tomato,200.0,quintal,INR
Maharashtra,Wheat,2305.0,quintal,INR
Maharashtra,Rice,2750.0,quintal,INR
Maharashtra,Rice,3225.0,quintal,INR
Maharashtra,Bajra(Pearl Millet/Cumbu),1850.0,quintal,INR
Maharashtra,Ground Nut Seed,7500.0,quintal,INR
Maharashtra,Jowar(Sorghum),2500.0,quintal,INR
Maharashtra,Wheat,2400.0,quintal,INR
Maharashtra,Black Gram (Urd Beans),3500.0,quintal,INR
Maharashtra,Green Gram (Moong),4400.0,quintal,INR
Maharashtra,Wheat,1800.0,quintal,INR
Maharashtra,Bengal Gram(Gram),3450.0,quintal,INR
Maharashtra,Wheat,1525.0,quintal,INR
Maharashtra,Arhar (Tur/Red Gram),4500.0,quintal,INR
Maharashtra,Bengal Gram(Gram),3535.0,quintal,INR
Maharashtra,Cotton,5090.0,quintal,INR
Maharashtra,Soyabean,3515.0,quintal,INR
Maharashtra,Cotton,4925.0,quintal,INR
Maharashtra,Arhar (Tur/Red Gram),4401.0,quintal,INR
Maharashtra,Bengal Gram(Gram),3725.0,quintal,INR
Meghalaya,Bay Leaf (Tejpatta),2200.0,quintal,INR
Meghalaya,Resinwood,2000.0,quintal,INR
Meghalaya,Arecanut(Betelnut/Supari),14000.0,quintal,INR
Meghalaya,Banana,3000.0,quintal,INR
Meghalaya,Betal Leaves,15000.0,quintal,INR
Meghalaya,Ginger(Dry),1350.0,quintal,INR
Meghalaya,Orange,4000.0,quintal,INR
Meghalaya,Pumpkin,1900.0,quintal,INR
Meghalaya,Raddish,1600.0,quintal,INR
Punjab,Carrot,800.0,quintal,INR
Punjab,Cauliflower,800.0,quintal,INR
Punjab,Field Pea,900.0,quintal,INR
Punjab,Kinnow,900.0,quintal,INR
Punjab,Onion,1800.0,quintal,INR
Punjab,Potato,300.0,quintal,INR
Punjab,Raddish,600.0,quintal,INR
Punjab,Spinach,600.0,quintal,INR
Punjab,Turnip,500.0,quintal,INR
Punjab,Bhindi(Ladies Finger),800.0,quintal,INR
Punjab,Cauliflower,900.0,quintal,INR
Punjab,Brinjal,900.0,quintal,INR
Punjab,Carrot,700.0,quintal,INR
Punjab,Cauliflower,1450.0,quintal,INR
Punjab,Onion,3000.0,quintal,INR
Punjab,Potato,400.0,quintal,INR
Punjab,Spinach,800.0,quintal,INR
Punjab,Cauliflower,1200.0,quintal,INR
Punjab,Onion,3200.0,quintal,INR
Punjab,Potato,320.0,quintal,INR
Punjab,Tomato,700.0,quintal,INR
Punjab,Carrot,580.0,quintal,INR
Punjab,Peas Wet,1790.0,quintal,INR
Punjab,Carrot,600.0,quintal,INR
Punjab,Cauliflower,600.0,quintal,INR
Punjab,Raddish,300.0,quintal,INR
Punjab,Tomato,600.0,quintal,INR
Punjab,Cauliflower,950.0,quintal,INR
Punjab,Green Chilli,4500.0,quintal,INR
Punjab,Onion,2500.0,quintal,INR
Punjab,Peas Wet,1450.0,quintal,INR
Punjab,Potato,415.0,quintal,INR
Punjab,Tomato,1200.0,quintal,INR
Punjab,Apple,2000.0,quintal,INR
Punjab,Apple,4500.0,quintal,INR
Punjab,Cabbage,850.0,quintal,INR
Punjab,Capsicum,3250.0,quintal,INR
Punjab,Cauliflower,750.0,quintal,INR
Punjab,Coriander(Leaves),1000.0,quintal,INR
Punjab,Cucumbar(Kheera),2000.0,quintal,INR
Punjab,Garlic,2500.0,quintal,INR
Punjab,Ginger(Green),3000.0,quintal,INR
Punjab,Grapes,5000.0,quintal,INR
Punjab,Green Chilli,4000.0,quintal,INR
Punjab,Kinnow,2250.0,quintal,INR
Punjab,Lemon,2250.0,quintal,INR
Punjab,Onion,2000.0,quintal,INR
Punjab,Onion Green,2700.0,quintal,INR
Punjab,Peas Wet,1800.0,quintal,INR
Punjab,Pine Apple,2750.0,quintal,INR
Punjab,Pomegranate,5000.0,quintal,INR
Punjab,Potato,525.0,quintal,INR
Punjab,Raddish,550.0,quintal,INR
Punjab,Spinach,1000.0,quintal,INR
Punjab,Sweet Potato,1350.0,quintal,INR
Punjab,Tomato,950.0,quintal,INR
Punjab,Turnip,900.0,quintal,INR
Punjab,Cotton,5145.0,quintal,INR
Punjab,Apple,6500.0,quintal,INR
Punjab,Banana,3000.0,quintal,INR
Punjab,Bhindi(Ladies Finger),5500.0,quintal,INR
Punjab,Capsicum,3200.0,quintal,INR
Punjab,Carrot,500.0,quintal,INR
Punjab,Coriander(Leaves),800.0,quintal,INR
Punjab,Cucumbar(Kheera),1700.0,quintal,INR
Punjab,Garlic,2700.0,quintal,INR
Punjab,Ginger(Green),4500.0,quintal,INR
Punjab,Green Chilli,5400.0,quintal,INR
Punjab,Papaya,2700.0,quintal,INR
Punjab,Peas Wet,1500.0,quintal,INR
Punjab,Pomegranate,5200.0,quintal,INR
Punjab,Potato,250.0,quintal,INR
Punjab,Spinach,1100.0,quintal,INR
Punjab,Sweet Potato,1200.0,quintal,INR
Punjab,Tomato,800.0,quintal,INR
Punjab,Potato,500.0,quintal,INR
Punjab,Tomato,1500.0,quintal,INR
Punjab,Cabbage,600.0,quintal,INR
Punjab,Capsicum,2700.0,quintal,INR
Punjab,Carrot,400.0,quintal,INR
Punjab,Cauliflower,1000.0,quintal,INR
Punjab,Chikoos(Sapota),2600.0,quintal,INR
Punjab,Coriander(Leaves),900.0,quintal,INR
Punjab,Cucumbar(Kheera),1500.0,quintal,INR
Punjab,Garlic,1200.0,quintal,INR
Punjab,Ginger(Dry),2700.0,quintal,INR
Punjab,Kinnow,1500.0,quintal,INR
Punjab,Lemon,1800.0,quintal,INR
Punjab,Methi(Leaves),900.0,quintal,INR
Punjab,Onion,2100.0,quintal,INR
Punjab,Peas Wet,1700.0,quintal,INR
Punjab,Pomegranate,6000.0,quintal,INR
Punjab,Raddish,400.0,quintal,INR
Punjab,Spinach,900.0,quintal,INR
Punjab,Tomato,1000.0,quintal,INR
Punjab,Banana,1200.0,quintal,INR
Punjab,Brinjal,700.0,quintal,INR
Punjab,Carrot,550.0,quintal,INR
Punjab,Cauliflower,700.0,quintal,INR
Punjab,Garlic,1500.0,quintal,INR
Punjab,Ginger(Green),3300.0,quintal,INR
Punjab,Green Chilli,2000.0,quintal,INR
Punjab,Onion,2300.0,quintal,INR
Punjab,Peas Wet,1200.0,quintal,INR
Punjab,Potato,225.0,quintal,INR
Punjab,Raddish,225.0,quintal,INR
Punjab,Carrot,650.0,quintal,INR
Punjab,Kinnow,1800.0,quintal,INR
Punjab,Papaya,1800.0,quintal,INR
Punjab,Peas Wet,1600.0,quintal,INR
Punjab,Raddish,325.0,quintal,INR
Punjab,Apple,4700.0,quintal,INR
Punjab,Grapes,4500.0,quintal,INR
Punjab,Papaya,1250.0,quintal,INR
Punjab,Apple,3750.0,quintal,INR
Punjab,Banana,1650.0,quintal,INR
Punjab,Cauliflower,650.0,quintal,INR
Punjab,Cucumbar(Kheera),1750.0,quintal,INR
Punjab,Ginger(Dry),4000.0,quintal,INR
Punjab,Green Chilli,3300.0,quintal,INR
Punjab,Kinnow,2050.0,quintal,INR
Punjab,Onion,2750.0,quintal,INR
Punjab,Pomegranate,7500.0,quintal,INR
Punjab,Potato,150.0,quintal,INR
Punjab,Spinach,550.0,quintal,INR
Punjab,Cabbage,400.0,quintal,INR
Punjab,Cauliflower,450.0,quintal,INR
Punjab,Coriander(Leaves),150.0,quintal,INR
Punjab,Peas Cod,650.0,quintal,INR
Punjab,Spinach,125.0,quintal,INR
Punjab,Tomato,750.0,quintal,INR
Punjab,Peas Wet,1000.0,quintal,INR
Punjab,Brinjal,1100.0,quintal,INR
Punjab,Carrot,900.0,quintal,INR
Punjab,Cauliflower,920.0,quintal,INR
Punjab,Ginger(Green),3100.0,quintal,INR
Punjab,Onion,3100.0,quintal,INR
Punjab,Peas Wet,1100.0,quintal,INR
Punjab,Potato,350.0,quintal,INR
Punjab,Raddish,370.0,quintal,INR
Punjab,Carrot,490.0,quintal,INR
Punjab,Cauliflower,1400.0,quintal,INR
Punjab,Green Chilli,2100.0,quintal,INR
Punjab,Onion,2900.0,quintal,INR
Punjab,Peas Wet,890.0,quintal,INR
Punjab,Raddish,290.0,quintal,INR
Punjab,Spinach,290.0,quintal,INR
Punjab,Apple,5000.0,quintal,INR
Punjab,Banana,2300.0,quintal,INR
Punjab,Brinjal,1500.0,quintal,INR
Punjab,Cabbage,1400.0,quintal,INR
Punjab,Capsicum,2300.0,quintal,INR
Punjab,Coriander(Leaves),450.0,quintal,INR
Punjab,Garlic,3500.0,quintal,INR
Punjab,Ginger(Green),3200.0,quintal,INR
Punjab,Grapes,4000.0,quintal,INR
Punjab,Green Chilli,5000.0,quintal,INR
Punjab,Kinnow,2600.0,quintal,INR
Punjab,Mousambi(Sweet Lime),2700.0,quintal,INR
Punjab,Peas Cod,1500.0,quintal,INR
Punjab,Raddish,850.0,quintal,INR
Punjab,Cauliflower,550.0,quintal,INR
Punjab,Green Chilli,1750.0,quintal,INR
Punjab,Green Chilli,2500.0,quintal,INR
Punjab,Brinjal,1800.0,quintal,INR
Punjab,Cabbage,1000.0,quintal,INR
Punjab,Capsicum,3000.0,quintal,INR
Punjab,Cucumbar(Kheera),3000.0,quintal,INR
Punjab,Green Chilli,3500.0,quintal,INR
Punjab,Kinnow,2000.0,quintal,INR
Punjab,Lemon,3000.0,quintal,INR
Punjab,Mousambi(Sweet Lime),4000.0,quintal,INR
Punjab,Papaya,2500.0,quintal,INR
Punjab,Green Fodder,175.0,quintal,INR
Punjab,Carrot,825.0,quintal,INR
Punjab,Cauliflower,825.0,quintal,INR
Punjab,Coriander(Leaves),850.0,quintal,INR
Punjab,Peas Cod,1350.0,quintal,INR
Punjab,Spinach,1200.0,quintal,INR
Punjab,Turnip,750.0,quintal,INR
Punjab,Bhindi(Ladies Finger),2500.0,quintal,INR
Punjab,Brinjal,2500.0,quintal,INR
Punjab,Cabbage,1800.0,quintal,INR
Punjab,Capsicum,4000.0,quintal,INR
Punjab,Garlic,4000.0,quintal,INR
Punjab,Ginger(Dry),3000.0,quintal,INR
Punjab,Lemon,3500.0,quintal,INR
Punjab,Tomato,1800.0,quintal,INR
Punjab,Banana,2100.0,quintal,INR
Punjab,Cabbage,800.0,quintal,INR
Punjab,Garlic,3000.0,quintal,INR
Punjab,Kinnow,2200.0,quintal,INR
Punjab,Papaya,1400.0,quintal,INR
Punjab,Potato,240.0,quintal,INR
Punjab,Tomato,1300.0,quintal,INR
Punjab,Brinjal,1750.0,quintal,INR
Punjab,Cauliflower,1550.0,quintal,INR
Punjab,Peas Wet,2450.0,quintal,INR
Punjab,Raddish,950.0,quintal,INR
Punjab,Bhindi(Ladies Finger),2000.0,quintal,INR
Punjab,Cucumbar(Kheera),1900.0,quintal,INR
Punjab,Ginger(Green),1500.0,quintal,INR
Punjab,Mashrooms,7000.0,quintal,INR
Punjab,Onion Green,1500.0,quintal,INR
Punjab,Raddish,450.0,quintal,INR
Punjab,Raddish,350.0,quintal,INR
Punjab,Methi(Leaves),800.0,quintal,INR
Punjab,Raddish,500.0,quintal,INR
Punjab,Brinjal,1300.0,quintal,INR
Punjab,Capsicum,750.0,quintal,INR
Punjab,Green Chilli,2400.0,quintal,INR
Punjab,Leafy Vegetable,800.0,quintal,INR
Punjab,Potato,340.0,quintal,INR
Punjab,Carrot,1000.0,quintal,INR
Punjab,Peas Wet,1300.0,quintal,INR
Punjab,Apple,3900.0,quintal,INR
Punjab,Brinjal,1900.0,quintal,INR
Punjab,Cabbage,1200.0,quintal,INR
Punjab,Carrot,850.0,quintal,INR
Punjab,Grapes,4600.0,quintal,INR
Punjab,Green Chilli,2300.0,quintal,INR
Punjab,Onion,2800.0,quintal,INR
Punjab,Orange,4900.0,quintal,INR
Punjab,Peas Wet,1250.0,quintal,INR
Punjab,Brinjal,500.0,quintal,INR
Punjab,Brinjal,450.0,quintal,INR
Punjab,Carrot,450.0,quintal,INR
Punjab,Green Chilli,3800.0,quintal,INR
Punjab,Peas Wet,1150.0,quintal,INR
Punjab,Potato,335.0,quintal,INR
Punjab,Tomato,900.0,quintal,INR
Punjab,Banana,1300.0,quintal,INR
Punjab,Brinjal,1000.0,quintal,INR
Punjab,Garlic,2000.0,quintal,INR
Punjab,Ginger(Green),1800.0,quintal,INR
Punjab,Papaya,1000.0,quintal,INR
Punjab,Potato,200.0,quintal,INR
Punjab,Turnip,600.0,quintal,INR
Punjab,Cabbage,700.0,quintal,INR
Punjab,Green Chilli,5500.0,quintal,INR
Punjab,Peas Wet,2000.0,quintal,INR
Punjab,Spinach,500.0,quintal,INR
Punjab,Tomato,1320.0,quintal,INR
Punjab,Peas Cod,1300.0,quintal,INR
Punjab,Cotton,5110.0,quintal,INR
Punjab,Cotton,5080.0,quintal,INR
Punjab,Capsicum,2800.0,quintal,INR
Punjab,Green Chilli,4800.0,quintal,INR
Punjab,Tomato,1100.0,quintal,INR
Punjab,Carrot,1600.0,quintal,INR
Punjab,Cauliflower,1100.0,quintal,INR
Punjab,Methi(Leaves),1100.0,quintal,INR
Punjab,Peas Cod,1600.0,quintal,INR
Punjab,Green Chilli,2700.0,quintal,INR
Punjab,Raddish,700.0,quintal,INR
Punjab,Brinjal,1200.0,quintal,INR
Punjab,Green Chilli,3000.0,quintal,INR
Punjab,Indian Colza(Sarson),800.0,quintal,INR
Punjab,Green Chilli,2800.0,quintal,INR
Punjab,Onion,2400.0,quintal,INR
Punjab,Tomato,1250.0,quintal,INR
Punjab,Capsicum,2500.0,quintal,INR
Punjab,Cauliflower,500.0,quintal,INR
Punjab,Coriander(Leaves),600.0,quintal,INR
Punjab,Peas Wet,1400.0,quintal,INR
Punjab,Potato,125.0,quintal,INR
Punjab,Tomato,500.0,quintal,INR
Punjab,Capsicum,2000.0,quintal,INR
Punjab,Coriander(Leaves),1300.0,quintal,INR
Punjab,Cotton,5220.0,quintal,INR
Punjab,Ginger(Green),2500.0,quintal,INR
Punjab,Methi(Leaves),400.0,quintal,INR
Punjab,Peas Cod,1400.0,quintal,INR
Punjab,Squash(Chappal Kadoo),1600.0,quintal,INR
Punjab,Cabbage,500.0,quintal,INR
Punjab,Gram Raw(Chholia),1800.0,quintal,INR
Punjab,Mashrooms,6000.0,quintal,INR
Punjab,Onion,2200.0,quintal,INR
Punjab,Potato,280.0,quintal,INR
Punjab,Spinach,400.0,quintal,INR
Punjab,Turnip,400.0,quintal,INR
Punjab,Amla(Nelli Kai),1300.0,quintal,INR
Punjab,Ashgourd,600.0,quintal,INR
Punjab,Banana,2200.0,quintal,INR
Punjab,Beetroot,1300.0,quintal,INR
Punjab,Bhindi(Ladies Finger),3000.0,quintal,INR
Punjab,Bitter Gourd,2000.0,quintal,INR
Punjab,Cotton,5120.0,quintal,INR
Punjab,Cucumbar(Kheera),1200.0,quintal,INR
Punjab,Ginger(Green),3500.0,quintal,INR
Punjab,Leafy Vegetable,1000.0,quintal,INR
Punjab,Papaya,1200.0,quintal,INR
Punjab,Pine Apple,1500.0,quintal,INR
Punjab,Tomato,1400.0,quintal,INR
Punjab,Apple,4024.0,quintal,INR
Punjab,Bhindi(Ladies Finger),5179.0,quintal,INR
Punjab,Capsicum,2885.0,quintal,INR
Punjab,Cucumbar(Kheera),2590.0,quintal,INR
Punjab,Ginger(Green),4000.0,quintal,INR
Punjab,Grapes,4800.0,quintal,INR
Punjab,Green Chilli,4200.0,quintal,INR
Punjab,Kinnow,1700.0,quintal,INR
Punjab,Lemon,2174.0,quintal,INR
Punjab,Onion,2285.0,quintal,INR
Punjab,Apple,4100.0,quintal,INR
Punjab,Bhindi(Ladies Finger),3450.0,quintal,INR
Punjab,Brinjal,2100.0,quintal,INR
Punjab,Cabbage,750.0,quintal,INR
Punjab,Capsicum,2550.0,quintal,INR
Punjab,Cucumbar(Kheera),1600.0,quintal,INR
Punjab,Garlic,3120.0,quintal,INR
Punjab,Ginger(Green),3150.0,quintal,INR
Punjab,Kinnow,1550.0,quintal,INR
Punjab,Papaya,1300.0,quintal,INR
Punjab,Pomegranate,5500.0,quintal,INR
Punjab,Round Gourd,1250.0,quintal,INR
Punjab,Apple,5100.0,quintal,INR
Punjab,Bhindi(Ladies Finger),4800.0,quintal,INR
Punjab,Capsicum,1600.0,quintal,INR
Punjab,Cucumbar(Kheera),2500.0,quintal,INR
Punjab,Grapes,5100.0,quintal,INR
Punjab,Lemon,1600.0,quintal,INR
Punjab,Orange,7400.0,quintal,INR
Punjab,Apple,6010.0,quintal,INR
Punjab,Banana,2710.0,quintal,INR
Punjab,Capsicum,4010.0,quintal,INR
Punjab,Carrot,510.0,quintal,INR
Punjab,Cauliflower,1050.0,quintal,INR
Punjab,Cucumbar(Kheera),2510.0,quintal,INR
Punjab,Ginger(Green),3020.0,quintal,INR
Punjab,Grapes,4810.0,quintal,INR
Punjab,Green Chilli,5620.0,quintal,INR
Punjab,Kinnow,4810.0,quintal,INR
Punjab,Onion,2410.0,quintal,INR
Punjab,Peas Wet,1650.0,quintal,INR
Punjab,Raddish,510.0,quintal,INR
Punjab,Tomato,1150.0,quintal,INR
Punjab,Banana,2700.0,quintal,INR
Punjab,Ginger(Green),2800.0,quintal,INR
Punjab,Pine Apple,2600.0,quintal,INR
Punjab,Chikoos(Sapota),2800.0,quintal,INR
Punjab,Onion,2600.0,quintal,INR
Punjab,Carrot,750.0,quintal,INR
Punjab,Cucumbar(Kheera),1800.0,quintal,INR
Punjab,Tomato,1600.0,quintal,INR
Punjab,Bhindi(Ladies Finger),4000.0,quintal,INR
Punjab,Capsicum,2400.0,quintal,INR
Punjab,Chikoos(Sapota),3600.0,quintal,INR
Punjab,Cucumbar(Kheera),2700.0,quintal,INR
Punjab,Green Peas,1600.0,quintal,INR
Punjab,Guava,3600.0,quintal,INR
Punjab,Kinnow,1200.0,quintal,INR
Punjab,Leafy Vegetable,400.0,quintal,INR
Punjab,Lime,2200.0,quintal,INR
Punjab,Methi(Leaves),600.0,quintal,INR
Punjab,Mousambi(Sweet Lime),2900.0,quintal,INR
Punjab,Pine Apple,2000.0,quintal,INR
Punjab,Pumpkin,1100.0,quintal,INR
Punjab,Squash(Chappal Kadoo),1500.0,quintal,INR
Punjab,Turnip,300.0,quintal,INR
Punjab,Grapes,3700.0,quintal,INR
Punjab,Kinnow,1600.0,quintal,INR
Punjab,Onion,1950.0,quintal,INR
Punjab,Orange,3500.0,quintal,INR
Punjab,Peas Wet,900.0,quintal,INR
Punjab,Cauliflower,1800.0,quintal,INR
Punjab,Peas Cod,2000.0,quintal,INR
Punjab,Cabbage,950.0,quintal,INR
Punjab,Chikoos(Sapota),3200.0,quintal,INR
Punjab,Coriander(Leaves),350.0,quintal,INR
Punjab,Ginger(Dry),2600.0,quintal,INR
Punjab,Leafy Vegetable,300.0,quintal,INR
Punjab,Bhindi(Ladies Finger),3500.0,quintal,INR
Punjab,Green Chilli,3200.0,quintal,INR
Punjab,Onion,1900.0,quintal,INR
Rajasthan,Bajra(Pearl Millet/Cumbu),1225.0,quintal,INR
Rajasthan,Guar,4125.0,quintal,INR
Rajasthan,Mustard,3300.0,quintal,INR
Rajasthan,Black Gram (Urd Beans),3800.0,quintal,INR
Rajasthan,Guar Seed(Cluster Beans Seed),4000.0,quintal,INR
Rajasthan,Wheat,1620.0,quintal,INR
Rajasthan,Bengal Gram(Gram),3400.0,quintal,INR
Rajasthan,Black Gram (Urd Beans),3051.0,quintal,INR
Rajasthan,Mustard,3499.0,quintal,INR
Rajasthan,"Sesamum(Sesame,Gingelly,Til)",6200.0,quintal,INR
Rajasthan,Wheat,1550.0,quintal,INR
Rajasthan,"Sesamum(Sesame,Gingelly,Til)",6750.0,quintal,INR
Rajasthan,Bajra(Pearl Millet/Cumbu),1250.0,quintal,INR
Rajasthan,Green Gram (Moong),4550.0,quintal,INR
Rajasthan,Guar Seed(Cluster Beans Seed),4250.0,quintal,INR
Rajasthan,Moath Dal,3175.0,quintal,INR
Rajasthan,Mustard,3580.0,quintal,INR
Rajasthan,Guar,4205.0,quintal,INR
Rajasthan,Moath Dal,3105.0,quintal,INR
Rajasthan,Mustard,3208.0,quintal,INR
Rajasthan,Wheat,1596.0,quintal,INR
Rajasthan,Ajwan,8000.0,quintal,INR
Rajasthan,Ajwan,9348.0,quintal,INR
Rajasthan,Black Gram (Urd Beans),3120.0,quintal,INR
Rajasthan,Mustard,3420.0,quintal,INR
Rajasthan,Wheat,1599.0,quintal,INR
Rajasthan,Bajra(Pearl Millet/Cumbu),1155.0,quintal,INR
Rajasthan,Bengal Gram(Gram),3471.0,quintal,INR
Rajasthan,Guar,4127.0,quintal,INR
Rajasthan,Mustard,3523.0,quintal,INR
Rajasthan,"Sesamum(Sesame,Gingelly,Til)",7550.0,quintal,INR
Rajasthan,Wheat,1624.0,quintal,INR
Rajasthan,Bajra(Pearl Millet/Cumbu),1100.0,quintal,INR
Rajasthan,Guar,4005.0,quintal,INR
Rajasthan,Mustard,3589.0,quintal,INR
Rajasthan,"Sesamum(Sesame,Gingelly,Til)",7850.0,quintal,INR
Rajasthan,Wheat,1605.0,quintal,INR
Rajasthan,Bengal Gram(Gram),3746.0,quintal,INR
Rajasthan,Mustard,3586.0,quintal,INR
Rajasthan,Guar,4200.0,quintal,INR
Rajasthan,Mustard,3625.0,quintal,INR
Rajasthan,Guar,4420.0,quintal,INR
Rajasthan,Bengal Gram(Gram),3771.0,quintal,INR
Rajasthan,Guar,4300.0,quintal,INR
Rajasthan,Bengal Gram(Gram),3775.0,quintal,INR
Rajasthan,Green Gram (Moong),4500.0,quintal,INR
Rajasthan,Guar,4280.0,quintal,INR
Rajasthan,Mustard,3701.0,quintal,INR
Rajasthan,Wheat,1675.0,quintal,INR
Rajasthan,Guar,4362.0,quintal,INR
Rajasthan,Green Gram (Moong),4400.0,quintal,INR
Rajasthan,Guar Seed(Cluster Beans Seed),4171.0,quintal,INR
Rajasthan,Mustard,3650.0,quintal,INR
Rajasthan,Guar,4225.0,quintal,INR
Rajasthan,Guar Seed(Cluster Beans Seed),4300.0,quintal,INR
Rajasthan,Jowar(Sorghum),2550.0,quintal,INR
Rajasthan,Bengal Gram(Gram),3460.0,quintal,INR
Rajasthan,Mustard,3280.0,quintal,INR
Rajasthan,Wheat,1614.0,quintal,INR
Rajasthan,Black Gram (Urd Beans),3099.0,quintal,INR
Rajasthan,Mustard,3577.0,quintal,INR
Rajasthan,Wheat,1581.0,quintal,INR
Rajasthan,Bajra(Pearl Millet/Cumbu),1500.0,quintal,INR
Rajasthan,Green Gram (Moong),4375.0,quintal,INR
Rajasthan,Guar Seed(Cluster Beans Seed),4450.0,quintal,INR
Rajasthan,Moath Dal,3100.0,quintal,INR
Rajasthan,Mustard,3550.0,quintal,INR
Rajasthan,Bengal Gram(Gram),3900.0,quintal,INR
Rajasthan,Wheat,1585.0,quintal,INR
Rajasthan,Bengal Gram(Gram),3500.0,quintal,INR
Rajasthan,Black Gram (Urd Beans),3350.0,quintal,INR
Rajasthan,Jowar(Sorghum),1435.0,quintal,INR
Rajasthan,"Sesamum(Sesame,Gingelly,Til)",7500.0,quintal,INR
Rajasthan,Wheat,1600.0,quintal,INR
Rajasthan,Black Gram (Urd Beans),3050.0,quintal,INR
Rajasthan,Wheat,1500.0,quintal,INR
Rajasthan,Black Gram (Urd Beans),5400.0,quintal,INR
Rajasthan,Green Gram (Moong),4600.0,quintal,INR
Rajasthan,"Sesamum(Sesame,Gingelly,Til)",7400.0,quintal,INR
Rajasthan,Bajra(Pearl Millet/Cumbu),1525.0,quintal,INR
Rajasthan,Jowar(Sorghum),1400.0,quintal,INR
Rajasthan,Bajra(Pearl Millet/Cumbu),1145.0,quintal,INR
Rajasthan,Guar Seed(Cluster Beans Seed),4320.0,quintal,INR
Rajasthan,Mustard,3485.0,quintal,INR
Rajasthan,Guar,4100.0,quintal,INR
Rajasthan,Bajra(Pearl Millet/Cumbu),1300.0,quintal,INR
Rajasthan,Guar Seed(Cluster Beans Seed),4225.0,quintal,INR
Rajasthan,Wheat,1700.0,quintal,INR
Rajasthan,Bajra(Pearl Millet/Cumbu),1095.0,quintal,INR
Rajasthan,Wheat,1584.0,quintal,INR
Rajasthan,Bajra(Pearl Millet/Cumbu),1079.0,quintal,INR
Rajasthan,Mustard,3537.0,quintal,INR
Rajasthan,"Sesamum(Sesame,Gingelly,Til)",7900.0,quintal,INR
Rajasthan,Wheat,1564.0,quintal,INR
Rajasthan,Bajra(Pearl Millet/Cumbu),1110.0,quintal,INR
Rajasthan,Black Gram (Urd Beans),3175.0,quintal,INR
Rajasthan,Jowar(Sorghum),2295.0,quintal,INR
Rajasthan,Mustard,3450.0,quintal,INR
Rajasthan,Black Gram (Urd Beans),3557.0,quintal,INR
Tamil Nadu,Maize,1217.0,quintal,INR
Tamil Nadu,Coconut,3900.0,quintal,INR
Tamil Nadu,Paddy(Dhan),1500.0,quintal,INR
Tamil Nadu,Maize,1275.0,quintal,INR
Tamil Nadu,Paddy(Dhan),1900.0,quintal,INR
Tamil Nadu,Tobacco,3100.0,quintal,INR
Tamil Nadu,Turmeric,6800.0,quintal,INR
Tamil Nadu,Turmeric,7400.0,quintal,INR
Tamil Nadu,Coconut,2500.0,quintal,INR
Tamil Nadu,Copra,12000.0,quintal,INR
Tamil Nadu,Coconut,2600.0,quintal,INR
Tamil Nadu,Copra,11250.0,quintal,INR
Tamil Nadu,Corriander Seed,4450.0,quintal,INR
Tamil Nadu,Maize,1280.0,quintal,INR
Tamil Nadu,Paddy(Dhan),1650.0,quintal,INR
Tamil Nadu,Coconut,3250.0,quintal,INR
Tamil Nadu,Coconut,1950.0,quintal,INR
Tamil Nadu,Copra,11200.0,quintal,INR
Tamil Nadu,Coconut,3200.0,quintal,INR
Tamil Nadu,Copra,11900.0,quintal,INR
Tamil Nadu,Coconut,4000.0,quintal,INR
Tamil Nadu,Groundnut,4460.0,quintal,INR
Tamil Nadu,Coconut,2000.0,quintal,INR
Tamil Nadu,Coconut,3100.0,quintal,INR
Tamil Nadu,Coconut,2100.0,quintal,INR
Tamil Nadu,Maize,1425.0,quintal,INR
Tamil Nadu,Paddy(Dhan),1681.0,quintal,INR
Tamil Nadu,Coconut Seed,1710.0,quintal,INR
Tamil Nadu,Paddy(Dhan),1740.0,quintal,INR
Tamil Nadu,Tamarind Fruit,5000.0,quintal,INR
Tamil Nadu,Coconut Seed,1850.0,quintal,INR
Tamil Nadu,Coconut Seed,2200.0,quintal,INR
Tamil Nadu,Cotton,5000.0,quintal,INR
Tamil Nadu,Groundnut,4450.0,quintal,INR
Tamil Nadu,Maize,1950.0,quintal,INR
Tamil Nadu,Coconut,1500.0,quintal,INR
